Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2026-03-24,3.4,3.4,3.4,3.4,WIBID_ON
2026-03-23,3.75,3.75,3.75,3.75,WIBOR_ON
2026-03-23,3.89,3.89,3.89,3.89,WIBOR_6M
2026-03-23,3.85,3.85,3.85,3.85,WIBOR_3M
2026-03-23,3.81,3.81,3.81,3.81,WIBOR_1M
2026-03-23,3.46,3.46,3.46,3.46,WIBID_ON
2026-03-20,3.79,3.79,3.79,3.79,WIBOR_ON
2026-03-20,3.87,3.87,3.87,3.87,WIBOR_6M
2026-03-20,3.83,3.83,3.83,3.83,WIBOR_3M
2026-03-20,3.84,3.84,3.84,3.84,WIBOR_1M
2026-03-20,3.49,3.49,3.49,3.49,WIBID_ON
2026-03-19,3.78,3.78,3.78,3.78,WIBOR_ON
2026-03-19,3.86,3.86,3.86,3.86,WIBOR_6M
2026-03-19,3.83,3.83,3.83,3.83,WIBOR_3M
2026-03-19,3.81,3.81,3.81,3.81,WIBOR_1M
2026-03-19,3.49,3.49,3.49,3.49,WIBID_ON
2026-03-18,3.77,3.77,3.77,3.77,WIBOR_ON
2026-03-18,3.85,3.85,3.85,3.85,WIBOR_6M
2026-03-18,3.83,3.83,3.83,3.83,WIBOR_3M
2026-03-18,3.84,3.84,3.84,3.84,WIBOR_1M
2026-03-18,3.47,3.47,3.47,3.47,WIBID_ON
2026-03-17,3.77,3.77,3.77,3.77,WIBOR_ON
2026-03-17,3.85,3.85,3.85,3.85,WIBOR_6M
2026-03-17,3.81,3.81,3.81,3.81,WIBOR_3M
2026-03-17,3.82,3.82,3.82,3.82,WIBOR_1M
2026-03-17,3.48,3.48,3.48,3.48,WIBID_ON
2026-03-16,3.81,3.81,3.81,3.81,WIBOR_ON
2026-03-16,3.85,3.85,3.85,3.85,WIBOR_6M
2026-03-16,3.82,3.82,3.82,3.82,WIBOR_3M
2026-03-16,3.83,3.83,3.83,3.83,WIBOR_1M
2026-03-16,3.51,3.51,3.51,3.51,WIBID_ON
2026-03-13,3.82,3.82,3.82,3.82,WIBOR_ON
2026-03-13,3.84,3.84,3.84,3.84,WIBOR_6M
2026-03-13,3.83,3.83,3.83,3.83,WIBOR_3M
2026-03-13,3.84,3.84,3.84,3.84,WIBOR_1M
2026-03-13,3.54,3.54,3.54,3.54,WIBID_ON
2026-03-12,3.84,3.84,3.84,3.84,WIBOR_ON
2026-03-12,3.82,3.82,3.82,3.82,WIBOR_6M
2026-03-12,3.82,3.82,3.82,3.82,WIBOR_3M
2026-03-12,3.83,3.83,3.83,3.83,WIBOR_1M
2026-03-12,3.55,3.55,3.55,3.55,WIBID_ON
2026-03-11,3.87,3.87,3.87,3.87,WIBOR_ON
2026-03-11,3.81,3.81,3.81,3.81,WIBOR_6M
2026-03-11,3.8,3.8,3.8,3.8,WIBOR_3M
2026-03-11,3.82,3.82,3.82,3.82,WIBOR_1M
2026-03-11,3.59,3.59,3.59,3.59,WIBID_ON
2026-03-10,3.83,3.83,3.83,3.83,WIBOR_ON
2026-03-10,3.83,3.83,3.83,3.83,WIBOR_6M
2026-03-10,3.77,3.77,3.77,3.77,WIBOR_3M
2026-03-10,3.86,3.86,3.86,3.86,WIBOR_1M
2026-03-10,3.53,3.53,3.53,3.53,WIBID_ON
2026-03-09,3.83,3.83,3.83,3.83,WIBOR_ON
2026-03-09,3.77,3.77,3.77,3.77,WIBOR_6M
2026-03-09,3.79,3.79,3.79,3.79,WIBOR_3M
2026-03-09,3.86,3.86,3.86,3.86,WIBOR_1M
2026-03-09,3.53,3.53,3.53,3.53,WIBID_ON
2026-03-06,3.9,3.9,3.9,3.9,WIBOR_ON
2026-03-06,3.7,3.7,3.7,3.7,WIBOR_6M
2026-03-06,3.77,3.77,3.77,3.77,WIBOR_3M
2026-03-06,3.88,3.88,3.88,3.88,WIBOR_1M
2026-03-06,3.61,3.61,3.61,3.61,WIBID_ON
2026-03-05,3.71,3.71,3.71,3.71,WIBOR_ON
2026-03-05,3.69,3.69,3.69,3.69,WIBOR_6M
2026-03-05,3.76,3.76,3.76,3.76,WIBOR_3M
2026-03-05,3.91,3.91,3.91,3.91,WIBOR_1M
2026-03-05,3.41,3.41,3.41,3.41,WIBID_ON
2026-03-04,3.79,3.79,3.79,3.79,WIBOR_ON
2026-03-04,3.72,3.72,3.72,3.72,WIBOR_6M
2026-03-04,3.8,3.8,3.8,3.8,WIBOR_3M
2026-03-04,3.9,3.9,3.9,3.9,WIBOR_1M
2026-03-04,3.49,3.49,3.49,3.49,WIBID_ON
2026-03-03,3.89,3.89,3.89,3.89,WIBOR_ON
2026-03-03,3.71,3.71,3.71,3.71,WIBOR_6M
2026-03-03,3.82,3.82,3.82,3.82,WIBOR_3M
2026-03-03,3.93,3.93,3.93,3.93,WIBOR_1M
2026-03-03,3.59,3.59,3.59,3.59,WIBID_ON
2026-03-02,3.94,3.94,3.94,3.94,WIBOR_ON
2026-03-02,3.7,3.7,3.7,3.7,WIBOR_6M
2026-03-02,3.81,3.81,3.81,3.81,WIBOR_3M
2026-03-02,3.92,3.92,3.92,3.92,WIBOR_1M
2026-03-02,3.64,3.64,3.64,3.64,WIBID_ON
2026-02-27,4.07,4.07,4.07,4.07,WIBOR_ON
2026-02-27,3.71,3.71,3.71,3.71,WIBOR_6M
2026-02-27,3.8,3.8,3.8,3.8,WIBOR_3M
2026-02-27,3.9,3.9,3.9,3.9,WIBOR_1M
2026-02-27,3.79,3.79,3.79,3.79,WIBID_ON
2026-02-26,3.92,3.92,3.92,3.92,WIBOR_ON
2026-02-26,3.71,3.71,3.71,3.71,WIBOR_6M
2026-02-26,3.84,3.84,3.84,3.84,WIBOR_3M
2026-02-26,3.9,3.9,3.9,3.9,WIBOR_1M
2026-02-26,3.63,3.63,3.63,3.63,WIBID_ON
2026-02-25,3.91,3.91,3.91,3.91,WIBOR_ON
2026-02-25,3.71,3.71,3.71,3.71,WIBOR_6M
2026-02-25,3.85,3.85,3.85,3.85,WIBOR_3M
2026-02-25,3.94,3.94,3.94,3.94,WIBOR_1M
2026-02-25,3.61,3.61,3.61,3.61,WIBID_ON
2026-02-24,3.82,3.82,3.82,3.82,WIBOR_ON
2026-02-24,3.71,3.71,3.71,3.71,WIBOR_6M
2026-02-24,3.82,3.82,3.82,3.82,WIBOR_3M
2026-02-24,3.94,3.94,3.94,3.94,WIBOR_1M
2026-02-24,3.52,3.52,3.52,3.52,WIBID_ON
2026-02-23,3.97,3.97,3.97,3.97,WIBOR_ON
2026-02-23,3.72,3.72,3.72,3.72,WIBOR_6M
2026-02-23,3.81,3.81,3.81,3.81,WIBOR_3M
2026-02-23,3.93,3.93,3.93,3.93,WIBOR_1M
2026-02-23,3.68,3.68,3.68,3.68,WIBID_ON
2026-02-20,4.02,4.02,4.02,4.02,WIBOR_ON
2026-02-20,3.72,3.72,3.72,3.72,WIBOR_6M
2026-02-20,3.82,3.82,3.82,3.82,WIBOR_3M
2026-02-20,3.96,3.96,3.96,3.96,WIBOR_1M
2026-02-20,3.73,3.73,3.73,3.73,WIBID_ON
2026-02-19,4.04,4.04,4.04,4.04,WIBOR_ON
2026-02-19,3.72,3.72,3.72,3.72,WIBOR_6M
2026-02-19,3.85,3.85,3.85,3.85,WIBOR_3M
2026-02-19,3.97,3.97,3.97,3.97,WIBOR_1M
2026-02-19,3.74,3.74,3.74,3.74,WIBID_ON
2026-02-18,4.02,4.02,4.02,4.02,WIBOR_ON
2026-02-18,3.73,3.73,3.73,3.73,WIBOR_6M
2026-02-18,3.85,3.85,3.85,3.85,WIBOR_3M
2026-02-18,3.97,3.97,3.97,3.97,WIBOR_1M
2026-02-18,3.72,3.72,3.72,3.72,WIBID_ON
2026-02-17,4.03,4.03,4.03,4.03,WIBOR_ON
2026-02-17,3.74,3.74,3.74,3.74,WIBOR_6M
2026-02-17,3.85,3.85,3.85,3.85,WIBOR_3M
2026-02-17,3.97,3.97,3.97,3.97,WIBOR_1M
2026-02-17,3.73,3.73,3.73,3.73,WIBID_ON
2026-02-16,4.01,4.01,4.01,4.01,WIBOR_ON
2026-02-16,3.75,3.75,3.75,3.75,WIBOR_6M
2026-02-16,3.86,3.86,3.86,3.86,WIBOR_3M
2026-02-16,3.99,3.99,3.99,3.99,WIBOR_1M
2026-02-16,3.71,3.71,3.71,3.71,WIBID_ON
2026-02-13,4.02,4.02,4.02,4.02,WIBOR_ON
2026-02-13,3.75,3.75,3.75,3.75,WIBOR_6M
2026-02-13,3.86,3.86,3.86,3.86,WIBOR_3M
2026-02-13,3.96,3.96,3.96,3.96,WIBOR_1M
2026-02-13,3.72,3.72,3.72,3.72,WIBID_ON
2026-02-12,4.05,4.05,4.05,4.05,WIBOR_ON
2026-02-12,3.76,3.76,3.76,3.76,WIBOR_6M
2026-02-12,3.87,3.87,3.87,3.87,WIBOR_3M
2026-02-12,4,4,4,4,WIBOR_1M
2026-02-12,3.75,3.75,3.75,3.75,WIBID_ON
2026-02-11,4.03,4.03,4.03,4.03,WIBOR_ON
2026-02-11,3.76,3.76,3.76,3.76,WIBOR_6M
2026-02-11,3.87,3.87,3.87,3.87,WIBOR_3M
2026-02-11,3.98,3.98,3.98,3.98,WIBOR_1M
2026-02-11,3.74,3.74,3.74,3.74,WIBID_ON
2026-02-10,4.04,4.04,4.04,4.04,WIBOR_ON
2026-02-10,3.77,3.77,3.77,3.77,WIBOR_6M
2026-02-10,3.91,3.91,3.91,3.91,WIBOR_3M
2026-02-10,4.01,4.01,4.01,4.01,WIBOR_1M
2026-02-10,3.75,3.75,3.75,3.75,WIBID_ON
2026-02-09,4,4,4,4,WIBOR_ON
2026-02-09,3.77,3.77,3.77,3.77,WIBOR_6M
2026-02-09,3.88,3.88,3.88,3.88,WIBOR_3M
2026-02-09,4.03,4.03,4.03,4.03,WIBOR_1M
2026-02-09,3.72,3.72,3.72,3.72,WIBID_ON
2026-02-06,3.95,3.95,3.95,3.95,WIBOR_ON
2026-02-06,3.77,3.77,3.77,3.77,WIBOR_6M
2026-02-06,3.88,3.88,3.88,3.88,WIBOR_3M
2026-02-06,4.03,4.03,4.03,4.03,WIBOR_1M
2026-02-06,3.65,3.65,3.65,3.65,WIBID_ON
2026-02-05,3.96,3.96,3.96,3.96,WIBOR_ON
2026-02-05,3.78,3.78,3.78,3.78,WIBOR_6M
2026-02-05,3.9,3.9,3.9,3.9,WIBOR_3M
2026-02-05,4,4,4,4,WIBOR_1M
2026-02-05,3.67,3.67,3.67,3.67,WIBID_ON
2026-02-04,3.97,3.97,3.97,3.97,WIBOR_ON
2026-02-04,3.78,3.78,3.78,3.78,WIBOR_6M
2026-02-04,3.89,3.89,3.89,3.89,WIBOR_3M
2026-02-04,4.04,4.04,4.04,4.04,WIBOR_1M
2026-02-04,3.67,3.67,3.67,3.67,WIBID_ON
2026-02-03,3.96,3.96,3.96,3.96,WIBOR_ON
2026-02-03,3.78,3.78,3.78,3.78,WIBOR_6M
2026-02-03,3.89,3.89,3.89,3.89,WIBOR_3M
2026-02-03,4.03,4.03,4.03,4.03,WIBOR_1M
2026-02-03,3.68,3.68,3.68,3.68,WIBID_ON
2026-02-02,3.9,3.9,3.9,3.9,WIBOR_ON
2026-02-02,3.78,3.78,3.78,3.78,WIBOR_6M
2026-02-02,3.9,3.9,3.9,3.9,WIBOR_3M
2026-02-02,4.02,4.02,4.02,4.02,WIBOR_1M
2026-02-02,3.62,3.62,3.62,3.62,WIBID_ON
2026-01-30,3.82,3.82,3.82,3.82,WIBOR_ON
2026-01-30,3.79,3.79,3.79,3.79,WIBOR_6M
2026-01-30,3.9,3.9,3.9,3.9,WIBOR_3M
2026-01-30,4.02,4.02,4.02,4.02,WIBOR_1M
2026-01-30,3.54,3.54,3.54,3.54,WIBID_ON
2026-01-29,4.02,4.02,4.02,4.02,WIBOR_ON
2026-01-29,3.79,3.79,3.79,3.79,WIBOR_6M
2026-01-29,3.9,3.9,3.9,3.9,WIBOR_3M
2026-01-29,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-29,3.72,3.72,3.72,3.72,WIBID_ON
2026-01-28,3.95,3.95,3.95,3.95,WIBOR_ON
2026-01-28,3.8,3.8,3.8,3.8,WIBOR_6M
2026-01-28,3.9,3.9,3.9,3.9,WIBOR_3M
2026-01-28,4,4,4,4,WIBOR_1M
2026-01-28,3.65,3.65,3.65,3.65,WIBID_ON
2026-01-27,3.89,3.89,3.89,3.89,WIBOR_ON
2026-01-27,3.81,3.81,3.81,3.81,WIBOR_6M
2026-01-27,3.91,3.91,3.91,3.91,WIBOR_3M
2026-01-27,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-27,3.59,3.59,3.59,3.59,WIBID_ON
2026-01-26,3.94,3.94,3.94,3.94,WIBOR_ON
2026-01-26,3.81,3.81,3.81,3.81,WIBOR_6M
2026-01-26,3.92,3.92,3.92,3.92,WIBOR_3M
2026-01-26,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-26,3.64,3.64,3.64,3.64,WIBID_ON
2026-01-23,4.03,4.03,4.03,4.03,WIBOR_ON
2026-01-23,3.81,3.81,3.81,3.81,WIBOR_6M
2026-01-23,3.92,3.92,3.92,3.92,WIBOR_3M
2026-01-23,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-23,3.73,3.73,3.73,3.73,WIBID_ON
2026-01-22,4.04,4.04,4.04,4.04,WIBOR_ON
2026-01-22,3.82,3.82,3.82,3.82,WIBOR_6M
2026-01-22,3.91,3.91,3.91,3.91,WIBOR_3M
2026-01-22,4.03,4.03,4.03,4.03,WIBOR_1M
2026-01-22,3.75,3.75,3.75,3.75,WIBID_ON
2026-01-21,4.03,4.03,4.03,4.03,WIBOR_ON
2026-01-21,3.82,3.82,3.82,3.82,WIBOR_6M
2026-01-21,3.9,3.9,3.9,3.9,WIBOR_3M
2026-01-21,4,4,4,4,WIBOR_1M
2026-01-21,3.73,3.73,3.73,3.73,WIBID_ON
2026-01-20,3.95,3.95,3.95,3.95,WIBOR_ON
2026-01-20,3.82,3.82,3.82,3.82,WIBOR_6M
2026-01-20,3.91,3.91,3.91,3.91,WIBOR_3M
2026-01-20,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-20,3.65,3.65,3.65,3.65,WIBID_ON
2026-01-19,3.92,3.92,3.92,3.92,WIBOR_ON
2026-01-19,3.83,3.83,3.83,3.83,WIBOR_6M
2026-01-19,3.94,3.94,3.94,3.94,WIBOR_3M
2026-01-19,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-19,3.62,3.62,3.62,3.62,WIBID_ON
2026-01-16,4.01,4.01,4.01,4.01,WIBOR_ON
2026-01-16,3.83,3.83,3.83,3.83,WIBOR_6M
2026-01-16,3.94,3.94,3.94,3.94,WIBOR_3M
2026-01-16,4.01,4.01,4.01,4.01,WIBOR_1M
2026-01-16,3.71,3.71,3.71,3.71,WIBID_ON
2026-01-15,4.13,4.13,4.13,4.13,WIBOR_ON
2026-01-15,3.85,3.85,3.85,3.85,WIBOR_6M
2026-01-15,3.94,3.94,3.94,3.94,WIBOR_3M
2026-01-15,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-15,3.83,3.83,3.83,3.83,WIBID_ON
2026-01-14,4.02,4.02,4.02,4.02,WIBOR_ON
2026-01-14,3.85,3.85,3.85,3.85,WIBOR_6M
2026-01-14,3.95,3.95,3.95,3.95,WIBOR_3M
2026-01-14,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-14,3.72,3.72,3.72,3.72,WIBID_ON
2026-01-13,4.03,4.03,4.03,4.03,WIBOR_ON
2026-01-13,3.85,3.85,3.85,3.85,WIBOR_6M
2026-01-13,3.96,3.96,3.96,3.96,WIBOR_3M
2026-01-13,4.06,4.06,4.06,4.06,WIBOR_1M
2026-01-13,3.73,3.73,3.73,3.73,WIBID_ON
2026-01-12,4,4,4,4,WIBOR_ON
2026-01-12,3.86,3.86,3.86,3.86,WIBOR_6M
2026-01-12,3.96,3.96,3.96,3.96,WIBOR_3M
2026-01-12,4.06,4.06,4.06,4.06,WIBOR_1M
2026-01-12,3.7,3.7,3.7,3.7,WIBID_ON
2026-01-09,4.11,4.11,4.11,4.11,WIBOR_ON
2026-01-09,3.85,3.85,3.85,3.85,WIBOR_6M
2026-01-09,3.95,3.95,3.95,3.95,WIBOR_3M
2026-01-09,4.03,4.03,4.03,4.03,WIBOR_1M
2026-01-09,3.81,3.81,3.81,3.81,WIBID_ON
2026-01-08,3.8,3.8,3.8,3.8,WIBOR_ON
2026-01-08,3.85,3.85,3.85,3.85,WIBOR_6M
2026-01-08,3.94,3.94,3.94,3.94,WIBOR_3M
2026-01-08,4.03,4.03,4.03,4.03,WIBOR_1M
2026-01-08,3.5,3.5,3.5,3.5,WIBID_ON
2026-01-07,3.82,3.82,3.82,3.82,WIBOR_ON
2026-01-07,3.86,3.86,3.86,3.86,WIBOR_6M
2026-01-07,3.98,3.98,3.98,3.98,WIBOR_3M
2026-01-07,4.06,4.06,4.06,4.06,WIBOR_1M
2026-01-07,3.52,3.52,3.52,3.52,WIBID_ON
2026-01-05,3.79,3.79,3.79,3.79,WIBOR_ON
2026-01-05,3.86,3.86,3.86,3.86,WIBOR_6M
2026-01-05,3.95,3.95,3.95,3.95,WIBOR_3M
2026-01-05,4.07,4.07,4.07,4.07,WIBOR_1M
2026-01-05,3.49,3.49,3.49,3.49,WIBID_ON
2026-01-02,3.85,3.85,3.85,3.85,WIBOR_ON
2026-01-02,3.85,3.85,3.85,3.85,WIBOR_6M
2026-01-02,3.97,3.97,3.97,3.97,WIBOR_3M
2026-01-02,4.04,4.04,4.04,4.04,WIBOR_1M
2026-01-02,3.55,3.55,3.55,3.55,WIBID_ON
2025-12-31,3.62,3.62,3.62,3.62,WIBOR_ON
2025-12-31,3.87,3.87,3.87,3.87,WIBOR_6M
2025-12-31,3.99,3.99,3.99,3.99,WIBOR_3M
2025-12-31,4.04,4.04,4.04,4.04,WIBOR_1M
2025-12-31,3.32,3.32,3.32,3.32,WIBID_ON
2025-12-30,3.72,3.72,3.72,3.72,WIBOR_ON
2025-12-30,3.87,3.87,3.87,3.87,WIBOR_6M
2025-12-30,3.99,3.99,3.99,3.99,WIBOR_3M
2025-12-30,4.07,4.07,4.07,4.07,WIBOR_1M
2025-12-30,3.42,3.42,3.42,3.42,WIBID_ON
2025-12-29,3.82,3.82,3.82,3.82,WIBOR_ON
2025-12-29,3.87,3.87,3.87,3.87,WIBOR_6M
2025-12-29,4,4,4,4,WIBOR_3M
2025-12-29,4.07,4.07,4.07,4.07,WIBOR_1M
2025-12-29,3.52,3.52,3.52,3.52,WIBID_ON
2025-12-23,3.75,3.75,3.75,3.75,WIBOR_ON
2025-12-23,3.88,3.88,3.88,3.88,WIBOR_6M
2025-12-23,4,4,4,4,WIBOR_3M
2025-12-23,4.07,4.07,4.07,4.07,WIBOR_1M
2025-12-23,3.45,3.45,3.45,3.45,WIBID_ON
2025-12-22,3.77,3.77,3.77,3.77,WIBOR_ON
2025-12-22,3.89,3.89,3.89,3.89,WIBOR_6M
2025-12-22,4.02,4.02,4.02,4.02,WIBOR_3M
2025-12-22,4.11,4.11,4.11,4.11,WIBOR_1M
2025-12-22,3.47,3.47,3.47,3.47,WIBID_ON
2025-12-19,3.83,3.83,3.83,3.83,WIBOR_ON
2025-12-19,3.9,3.9,3.9,3.9,WIBOR_6M
2025-12-19,4.02,4.02,4.02,4.02,WIBOR_3M
2025-12-19,4.11,4.11,4.11,4.11,WIBOR_1M
2025-12-19,3.54,3.54,3.54,3.54,WIBID_ON
2025-12-18,3.91,3.91,3.91,3.91,WIBOR_ON
2025-12-18,3.92,3.92,3.92,3.92,WIBOR_6M
2025-12-18,4.04,4.04,4.04,4.04,WIBOR_3M
2025-12-18,4.12,4.12,4.12,4.12,WIBOR_1M
2025-12-18,3.61,3.61,3.61,3.61,WIBID_ON
2025-12-17,3.89,3.89,3.89,3.89,WIBOR_ON
2025-12-17,3.92,3.92,3.92,3.92,WIBOR_6M
2025-12-17,4.04,4.04,4.04,4.04,WIBOR_3M
2025-12-17,4.13,4.13,4.13,4.13,WIBOR_1M
2025-12-17,3.6,3.6,3.6,3.6,WIBID_ON
2025-12-16,3.96,3.96,3.96,3.96,WIBOR_ON
2025-12-16,3.93,3.93,3.93,3.93,WIBOR_6M
2025-12-16,4.03,4.03,4.03,4.03,WIBOR_3M
2025-12-16,4.17,4.17,4.17,4.17,WIBOR_1M
2025-12-16,3.67,3.67,3.67,3.67,WIBID_ON
2025-12-15,3.98,3.98,3.98,3.98,WIBOR_ON
2025-12-15,3.93,3.93,3.93,3.93,WIBOR_6M
2025-12-15,4.04,4.04,4.04,4.04,WIBOR_3M
2025-12-15,4.13,4.13,4.13,4.13,WIBOR_1M
2025-12-15,3.68,3.68,3.68,3.68,WIBID_ON
2025-12-12,4.01,4.01,4.01,4.01,WIBOR_ON
2025-12-12,3.93,3.93,3.93,3.93,WIBOR_6M
2025-12-12,4.06,4.06,4.06,4.06,WIBOR_3M
2025-12-12,4.1,4.1,4.1,4.1,WIBOR_1M
2025-12-12,3.72,3.72,3.72,3.72,WIBID_ON
2025-12-11,3.97,3.97,3.97,3.97,WIBOR_ON
2025-12-11,3.93,3.93,3.93,3.93,WIBOR_6M
2025-12-11,4.06,4.06,4.06,4.06,WIBOR_3M
2025-12-11,4.15,4.15,4.15,4.15,WIBOR_1M
2025-12-11,3.68,3.68,3.68,3.68,WIBID_ON
2025-12-10,3.96,3.96,3.96,3.96,WIBOR_ON
2025-12-10,3.94,3.94,3.94,3.94,WIBOR_6M
2025-12-10,4.05,4.05,4.05,4.05,WIBOR_3M
2025-12-10,4.16,4.16,4.16,4.16,WIBOR_1M
2025-12-10,3.66,3.66,3.66,3.66,WIBID_ON
2025-12-09,4.03,4.03,4.03,4.03,WIBOR_ON
2025-12-09,3.94,3.94,3.94,3.94,WIBOR_6M
2025-12-09,4.07,4.07,4.07,4.07,WIBOR_3M
2025-12-09,4.17,4.17,4.17,4.17,WIBOR_1M
2025-12-09,3.73,3.73,3.73,3.73,WIBID_ON
2025-12-08,4,4,4,4,WIBOR_ON
2025-12-08,3.94,3.94,3.94,3.94,WIBOR_6M
2025-12-08,4.07,4.07,4.07,4.07,WIBOR_3M
2025-12-08,4.15,4.15,4.15,4.15,WIBOR_1M
2025-12-08,3.7,3.7,3.7,3.7,WIBID_ON
2025-12-05,4.1,4.1,4.1,4.1,WIBOR_ON
2025-12-05,3.95,3.95,3.95,3.95,WIBOR_6M
2025-12-05,4.07,4.07,4.07,4.07,WIBOR_3M
2025-12-05,4.14,4.14,4.14,4.14,WIBOR_1M
2025-12-05,3.8,3.8,3.8,3.8,WIBID_ON
2025-12-04,3.92,3.92,3.92,3.92,WIBOR_ON
2025-12-04,3.97,3.97,3.97,3.97,WIBOR_6M
2025-12-04,4.12,4.12,4.12,4.12,WIBOR_3M
2025-12-04,4.18,4.18,4.18,4.18,WIBOR_1M
2025-12-04,3.62,3.62,3.62,3.62,WIBID_ON
2025-12-03,4.07,4.07,4.07,4.07,WIBOR_ON
2025-12-03,4.01,4.01,4.01,4.01,WIBOR_6M
2025-12-03,4.15,4.15,4.15,4.15,WIBOR_3M
2025-12-03,4.19,4.19,4.19,4.19,WIBOR_1M
2025-12-03,3.77,3.77,3.77,3.77,WIBID_ON
2025-12-02,4.22,4.22,4.22,4.22,WIBOR_ON
2025-12-02,4.03,4.03,4.03,4.03,WIBOR_6M
2025-12-02,4.19,4.19,4.19,4.19,WIBOR_3M
2025-12-02,4.26,4.26,4.26,4.26,WIBOR_1M
2025-12-02,3.92,3.92,3.92,3.92,WIBID_ON
2025-12-01,4.29,4.29,4.29,4.29,WIBOR_ON
2025-12-01,4.04,4.04,4.04,4.04,WIBOR_6M
2025-12-01,4.2,4.2,4.2,4.2,WIBOR_3M
2025-12-01,4.22,4.22,4.22,4.22,WIBOR_1M
2025-12-01,3.99,3.99,3.99,3.99,WIBID_ON
2025-11-28,4.18,4.18,4.18,4.18,WIBOR_ON
2025-11-28,4.08,4.08,4.08,4.08,WIBOR_6M
2025-11-28,4.22,4.22,4.22,4.22,WIBOR_3M
2025-11-28,4.3,4.3,4.3,4.3,WIBOR_1M
2025-11-28,3.88,3.88,3.88,3.88,WIBID_ON
2025-11-27,4.26,4.26,4.26,4.26,WIBOR_ON
2025-11-27,4.09,4.09,4.09,4.09,WIBOR_6M
2025-11-27,4.2,4.2,4.2,4.2,WIBOR_3M
2025-11-27,4.32,4.32,4.32,4.32,WIBOR_1M
2025-11-27,3.97,3.97,3.97,3.97,WIBID_ON
2025-11-26,4.27,4.27,4.27,4.27,WIBOR_ON
2025-11-26,4.1,4.1,4.1,4.1,WIBOR_6M
2025-11-26,4.22,4.22,4.22,4.22,WIBOR_3M
2025-11-26,4.31,4.31,4.31,4.31,WIBOR_1M
2025-11-26,3.98,3.98,3.98,3.98,WIBID_ON
2025-11-25,4.29,4.29,4.29,4.29,WIBOR_ON
2025-11-25,4.11,4.11,4.11,4.11,WIBOR_6M
2025-11-25,4.22,4.22,4.22,4.22,WIBOR_3M
2025-11-25,4.31,4.31,4.31,4.31,WIBOR_1M
2025-11-25,3.99,3.99,3.99,3.99,WIBID_ON
2025-11-24,4.33,4.33,4.33,4.33,WIBOR_ON
2025-11-24,4.13,4.13,4.13,4.13,WIBOR_6M
2025-11-24,4.23,4.23,4.23,4.23,WIBOR_3M
2025-11-24,4.32,4.32,4.32,4.32,WIBOR_1M
2025-11-24,4.03,4.03,4.03,4.03,WIBID_ON
2025-11-21,4.36,4.36,4.36,4.36,WIBOR_ON
2025-11-21,4.14,4.14,4.14,4.14,WIBOR_6M
2025-11-21,4.23,4.23,4.23,4.23,WIBOR_3M
2025-11-21,4.3,4.3,4.3,4.3,WIBOR_1M
2025-11-21,4.06,4.06,4.06,4.06,WIBID_ON
2025-11-20,4.29,4.29,4.29,4.29,WIBOR_ON
2025-11-20,4.14,4.14,4.14,4.14,WIBOR_6M
2025-11-20,4.25,4.25,4.25,4.25,WIBOR_3M
2025-11-20,4.33,4.33,4.33,4.33,WIBOR_1M
2025-11-20,3.99,3.99,3.99,3.99,WIBID_ON
2025-11-19,4.29,4.29,4.29,4.29,WIBOR_ON
2025-11-19,4.16,4.16,4.16,4.16,WIBOR_6M
2025-11-19,4.26,4.26,4.26,4.26,WIBOR_3M
2025-11-19,4.35,4.35,4.35,4.35,WIBOR_1M
2025-11-19,3.99,3.99,3.99,3.99,WIBID_ON
2025-11-18,4.32,4.32,4.32,4.32,WIBOR_ON
2025-11-18,4.17,4.17,4.17,4.17,WIBOR_6M
2025-11-18,4.26,4.26,4.26,4.26,WIBOR_3M
2025-11-18,4.38,4.38,4.38,4.38,WIBOR_1M
2025-11-18,4.02,4.02,4.02,4.02,WIBID_ON
2025-11-17,4.3,4.3,4.3,4.3,WIBOR_ON
2025-11-17,4.17,4.17,4.17,4.17,WIBOR_6M
2025-11-17,4.27,4.27,4.27,4.27,WIBOR_3M
2025-11-17,4.37,4.37,4.37,4.37,WIBOR_1M
2025-11-17,4,4,4,4,WIBID_ON
2025-11-14,4.37,4.37,4.37,4.37,WIBOR_ON
2025-11-14,4.18,4.18,4.18,4.18,WIBOR_6M
2025-11-14,4.27,4.27,4.27,4.27,WIBOR_3M
2025-11-14,4.33,4.33,4.33,4.33,WIBOR_1M
2025-11-14,4.07,4.07,4.07,4.07,WIBID_ON
2025-11-13,4.32,4.32,4.32,4.32,WIBOR_ON
2025-11-13,4.19,4.19,4.19,4.19,WIBOR_6M
2025-11-13,4.28,4.28,4.28,4.28,WIBOR_3M
2025-11-13,4.39,4.39,4.39,4.39,WIBOR_1M
2025-11-13,4.02,4.02,4.02,4.02,WIBID_ON
